event_id,hourly_prod_id,event_type,cause_family,organ,element,operator_action,duration_minutes,comment
EV_16bbed6d,HP_2cc8a501,infeed_conveyor_failure,mechanical,stacker,conveyor,conveyor supply,6,Generated production event
EV_1f6788b5,HP_2cc8a501,stacker_jam,mechanical,stacker,tray_flow,tray clearance,2,Generated production event
EV_185addd2,HP_70ca0948,short_break,planned,human,break,break,10,Alternating daily break
EV_7bdd4f52,HP_70ca0948,shift_handover,planned,organization,handover,handover,11,Generated production event
EV_767c885a,HP_150eb631,short_break,planned,human,break,break,10,Alternating daily break
EV_fa83dad4,HP_150eb631,weigher_tank_change,changeover,weigher,tank,tank change,9,Generated production event
EV_cf7f8cb3,HP_150eb631,sticker_roll_change,changeover,labeling_unit,sticker_roll,roll change,6,Generated production event
EV_2f25a357,HP_150eb631,empty_tray_before_stacker,process,stacker,tray_supply,tray refill,1,Generated production event
EV_193759c3,HP_a417faf0,short_break,planned,human,break,break,10,Alternating daily break
EV_1ddecd23,HP_a417faf0,sticker_application_fault,process,labeling_unit,applicator,sticker adjustment,12,Generated production event
EV_a57f6538,HP_a417faf0,door_safety_fault,electrical,safety_system,safety_door,reset safety,5,Generated production event
EV_70e43066,HP_a417faf0,sticker_application_fault,process,labeling_unit,applicator,sticker adjustment,2,Generated production event
EV_5c72325e,HP_a5544192,short_break,planned,human,break,break,10,Alternating daily break
EV_7848b628,HP_a5544192,article_code_change,changeover,control_system,article_code,code update,12,Generated production event
EV_e26d3ce7,HP_a5544192,weigher_tank_change,changeover,weigher,tank,tank change,3,Generated production event
EV_c9fe897d,HP_a5544192,operator_break,planned,human,break,break,1,Generated production event
EV_9bb6e34a,HP_6c1541a1,short_break,planned,human,break,break,10,Alternating daily break
EV_67c14dd2,HP_6c1541a1,small_product_output,process,upstream_process,throughput,process check,4,Generated production event
EV_d8045691,HP_6c1541a1,sticker_roll_change,changeover,labeling_unit,sticker_roll,roll change,11,Generated production event
EV_7a527b5c,HP_6c1541a1,photoelectric_sensor_fault,electrical,conveyor,photoelectric_sensor,sensor cleaning,4,Generated production event
EV_662ed345,HP_fc46bb4c,short_break,planned,human,break,break,10,Alternating daily break
EV_1ee55b30,HP_fc46bb4c,sticker_rewinder_belt_break,mechanical,labeling_unit,belt,belt replacement,12,Generated production event
EV_825de48b,HP_fc46bb4c,door_safety_fault,electrical,safety_system,safety_door,reset safety,6,Generated production event
EV_960f5a2f,HP_fc46bb4c,film_retake,process,film_unit,film,film reposition,1,Generated production event
EV_18df257c,HP_7db232f2,short_break,planned,human,break,break,10,Alternating daily break
EV_12204233,HP_7db232f2,sticker_roll_change,changeover,labeling_unit,sticker_roll,roll change,16,Generated production event
EV_d52668e9,HP_7db232f2,product_detachment_fault,mechanical,delta_robot,gripper,product pick,1,Generated production event
EV_424b2b67,HP_17a56f00,short_break,planned,human,break,break,10,Alternating daily break
EV_8bc26912,HP_17a56f00,meeting,planned,organization,meeting,meeting,14,Generated production event
EV_7174c861,HP_17a56f00,poor_material_supply,organization,supply_chain,logistics,supply adjustment,1,Generated production event
EV_05daf4c4,HP_d3175a27,short_break,planned,human,break,break,10,Alternating daily break
EV_1014b083,HP_d3175a27,paper_roll_change,changeover,printing_unit,paper_roll,roll change,4,Generated production event
EV_1f202a9e,HP_d3175a27,unplanned_maintenance,maintenance,maintenance,unplanned,maintenance,3,Generated production event
EV_be8fc6ec,HP_d3175a27,photoelectric_sensor_fault,electrical,conveyor,photoelectric_sensor,sensor cleaning,1,Generated production event
EV_679be220,HP_4779008c,short_break,planned,human,break,break,10,Alternating daily break
EV_dec51b99,HP_4779008c,operator_break,planned,human,break,break,5,Generated production event
EV_c159e6f7,HP_4779008c,machine_warmup,planned,machine,startup,warmup,4,Generated production event
EV_f6451ee5,HP_8048a8fc,short_break,planned,human,break,break,10,Alternating daily break
EV_37f4b82a,HP_8048a8fc,product_length_out_of_range,quality,measurement_system,length_control,product rejection,7,Generated production event
EV_30ed268d,HP_8048a8fc,operator_break,planned,human,break,break,3,Generated production event
EV_6cd015f0,HP_68fb0181,short_break,planned,human,break,break,10,Alternating daily break
EV_2a60bb86,HP_68fb0181,base_plate_position_fault,mechanical,base_plate_system,positioning,plate alignment,5,Generated production event
EV_a13fa058,HP_68fb0181,intermediate_changeover,changeover,line,format,changeover,3,Generated production event
EV_3d559de7,HP_68fb0181,missing_film_imprint,quality,printing_unit,print_head,print check,3,Generated production event
EV_e3c348ac,HP_68fb0181,stacker_jam,mechanical,stacker,tray_flow,tray clearance,1,Generated production event
EV_9d880a3a,HP_e977ff7e,short_break,planned,human,break,break,10,Alternating daily break
EV_674cdb1b,HP_e977ff7e,sticker_rewinder_belt_break,mechanical,labeling_unit,belt,belt replacement,9,Generated production event
EV_b4112a53,HP_e977ff7e,weigher_tank_change,changeover,weigher,tank,tank change,3,Generated production event
EV_d73e46a1,HP_aeed394b,short_break,planned,human,break,break,10,Alternating daily break
EV_1fec40d6,HP_aeed394b,unknown_event,other,unknown,unknown,unknown,9,Generated production event
EV_c41cb0d9,HP_aeed394b,label_ribbon_replacement,operator,labeling_unit,ribbon,ribbon replacement,4,Generated production event
EV_5d83cc11,HP_3516d951,short_break,planned,human,break,break,10,Alternating daily break
EV_356c787d,HP_3516d951,base_plate_transfer_fault,mechanical,base_plate_system,transfer,plate transfer,9,Generated production event
EV_d2218678,HP_3516d951,case_packer_format_change,changeover,case_packer,format,format change,4,Generated production event
EV_6d95ff4b,HP_6cb6d39a,article_code_change,changeover,control_system,article_code,code update,18,Generated production event
EV_a6f88974,HP_6cb6d39a,conveyor_output_jam,mechanical,outfeed_conveyor,product_flow,jam removal,1,Generated production event
EV_e9b450fc,HP_1637c86e,base_plate_transfer_fault,mechanical,base_plate_system,transfer,plate transfer,17,Generated production event
EV_61332ab3,HP_1637c86e,unknown_event,other,unknown,unknown,unknown,2,Generated production event
EV_0925cd7c,HP_19a8327e,delta_sensor_fault_2,electrical,delta_robot,sensor,sensor check,15,Generated production event
EV_5a086172,HP_19a8327e,photoelectric_sensor_fault,electrical,conveyor,photoelectric_sensor,sensor cleaning,4,Generated production event
EV_9ac207a4,HP_1a99ca86,conveyor_output_jam,mechanical,outfeed_conveyor,product_flow,jam removal,12,Generated production event
EV_1faae9c2,HP_1a99ca86,material_shortage,organization,supply_chain,raw_material,material supply,4,Generated production event
EV_bd1c3bfd,HP_1a99ca86,operator_break,planned,human,break,break,2,Generated production event
EV_05ef6966,HP_98eee208,delta_sensor_fault_1,electrical,delta_robot,sensor,sensor check,4,Generated production event
EV_b87f51a4,HP_98eee208,base_plate_position_fault,mechanical,base_plate_system,positioning,plate alignment,13,Generated production event
EV_85049516,HP_98eee208,article_code_change,changeover,control_system,article_code,code update,1,Generated production event
EV_bed1c48f,HP_1e3b8ade,empty_tray_before_stacker,process,stacker,tray_supply,tray refill,17,Generated production event
EV_4d812d3b,HP_1e3b8ade,article_code_change,changeover,control_system,article_code,code update,3,Generated production event
EV_4e2707f5,HP_1e3b8ade,paper_roll_change,changeover,printing_unit,paper_roll,roll change,3,Generated production event
EV_dee4ed68,HP_aaa02ccf,stacker_jam,mechanical,stacker,tray_flow,tray clearance,12,Generated production event
EV_510e46cb,HP_aaa02ccf,empty_tray_before_stacker,process,stacker,tray_supply,tray refill,7,Generated production event
EV_4cae5e4f,HP_aaa02ccf,base_plate_transfer_fault,mechanical,base_plate_system,transfer,plate transfer,3,Generated production event
EV_88231ab4,HP_43dbeb6c,small_product_output,process,upstream_process,throughput,process check,8,Generated production event
EV_dbcdffad,HP_43dbeb6c,delta_sensor_fault_1,electrical,delta_robot,sensor,sensor check,15,Generated production event
EV_a708f4fc,HP_43dbeb6c,unknown_event,other,unknown,unknown,unknown,3,Generated production event
EV_317c0ba1,HP_2f9a2d2b,sticker_application_fault,process,labeling_unit,applicator,sticker adjustment,16,Generated production event
EV_0e7705d6,HP_2f9a2d2b,other,other,unknown,unknown,unknown,4,Generated production event
EV_184d7892,HP_2f9a2d2b,base_plate_position_fault,mechanical,base_plate_system,positioning,plate alignment,3,Generated production event
EV_fb8e29f1,HP_2f9a2d2b,photoelectric_sensor_fault,electrical,conveyor,photoelectric_sensor,sensor cleaning,4,Generated production event
EV_5261dd73,HP_2f9a2d2b,delta_sensor_fault_2,electrical,delta_robot,sensor,sensor check,1,Generated production event
EV_30cdc26e,HP_91233370,sticker_roll_change,changeover,labeling_unit,sticker_roll,roll change,3,Generated production event
EV_acf818e3,HP_91233370,infeed_conveyor_failure,mechanical,stacker,conveyor,conveyor supply,13,Generated production event
EV_e83e8c53,HP_91233370,product_detachment_fault,mechanical,delta_robot,gripper,product pick,9,Generated production event
EV_ea2e6fa2,HP_91233370,stacker_jam,mechanical,stacker,tray_flow,tray clearance,4,Generated production event
EV_4c3cfe41,HP_fc02eb89,base_plate_position_fault,mechanical,base_plate_system,positioning,plate alignment,6,Generated production event
EV_3d80cdc3,HP_fc02eb89,conveyor_output_jam,mechanical,outfeed_conveyor,product_flow,jam removal,14,Generated production event
EV_8b1ec0d8,HP_fc02eb89,cassette_sticker_adjustment,process,labeling_unit,cassette,cassette adjust,4,Generated production event
EV_9bcd7af2,HP_fc02eb89,label_ribbon_replacement,operator,labeling_unit,ribbon,ribbon replacement,3,Generated production event
EV_57fc1c39,HP_fc02eb89,other,other,unknown,unknown,unknown,2,Generated production event
EV_13fcefc1,HP_482d20f6,cleaning,planned,line,cleaning,cleaning,3,Generated production event
EV_aa7c9f0e,HP_482d20f6,unplanned_maintenance,maintenance,maintenance,unplanned,maintenance,8,Generated production event
EV_6bbb2846,HP_482d20f6,sticker_roll_change,changeover,labeling_unit,sticker_roll,roll change,8,Generated production event
EV_3e09b9d6,HP_482d20f6,photoelectric_sensor_fault,electrical,conveyor,photoelectric_sensor,sensor cleaning,5,Generated production event
EV_cd6840c3,HP_2a150e53,unplanned_maintenance,maintenance,maintenance,unplanned,maintenance,17,Generated production event
EV_09413239,HP_2a150e53,photoelectric_sensor_fault,electrical,conveyor,photoelectric_sensor,sensor cleaning,3,Generated production event
EV_56c8a2dc,HP_2a150e53,base_plate_position_fault,mechanical,base_plate_system,positioning,plate alignment,3,Generated production event
EV_358a1191,HP_2a150e53,product_detachment_fault,mechanical,delta_robot,gripper,product pick,2,Generated production event
EV_8679240b,HP_d6299aa4,paper_roll_change,changeover,printing_unit,paper_roll,roll change,13,Generated production event
EV_677dbbbc,HP_d6299aa4,stacker_jam,mechanical,stacker,tray_flow,tray clearance,6,Generated production event
EV_ad87f6af,HP_d6299aa4,missing_film_imprint,quality,printing_unit,print_head,print check,3,Generated production event
EV_9ce9ee49,HP_d6299aa4,sticker_rewinder_belt_break,mechanical,labeling_unit,belt,belt replacement,4,Generated production event
EV_f935ac01,HP_e2aeb579,cassette_sticker_adjustment,process,labeling_unit,cassette,cassette adjust,9,Generated production event
EV_cc914811,HP_e2aeb579,cleaning,planned,line,cleaning,cleaning,12,Generated production event
EV_5fba2722,HP_e2aeb579,case_packer_format_change,changeover,case_packer,format,format change,2,Generated production event
EV_1c8f2359,HP_1fcb084c,other,other,unknown,unknown,unknown,4,Generated production event
EV_4210deef,HP_1fcb084c,sticker_rewinder_belt_break,mechanical,labeling_unit,belt,belt replacement,18,Generated production event
EV_69cf01c5,HP_1fcb084c,label_ribbon_replacement,operator,labeling_unit,ribbon,ribbon replacement,3,Generated production event
EV_7ae1e3e2,HP_1fcb084c,sticker_rewinder_belt_break,mechanical,labeling_unit,belt,belt replacement,2,Generated production event
EV_ac9097fc,HP_d287352d,cleaning,planned,line,cleaning,cleaning,3,Generated production event
EV_0f4e623e,HP_d287352d,small_product_output,process,upstream_process,throughput,process check,13,Generated production event
EV_09505d9d,HP_d287352d,stacker_jam,mechanical,stacker,tray_flow,tray clearance,6,Generated production event
EV_7fae8c92,HP_d287352d,operator_break,planned,human,break,break,3,Generated production event
EV_a85c749a,HP_d03f54bf,tray_blocked_in_stacker,mechanical,stacker,guide,tray alignment,18,Generated production event
EV_d6510cdc,HP_d03f54bf,delta_sensor_fault_2,electrical,delta_robot,sensor,sensor check,3,Generated production event
EV_c90edfc8,HP_d03f54bf,meeting,planned,organization,meeting,meeting,3,Generated production event
EV_46154aec,HP_d03f54bf,infeed_conveyor_failure,mechanical,stacker,conveyor,conveyor supply,1,Generated production event
EV_15ba4bf0,HP_540e665b,delta_sensor_fault_1,electrical,delta_robot,sensor,sensor check,15,Generated production event
EV_f68ed1d2,HP_540e665b,case_packer_format_change,changeover,case_packer,format,format change,7,Generated production event
EV_72aced7d,HP_540e665b,unknown_event,other,unknown,unknown,unknown,4,Generated production event
EV_6e98cb94,HP_4e885306,unknown_event,other,unknown,unknown,unknown,20,Generated production event
EV_6efe426c,HP_4e885306,machine_warmup,planned,machine,startup,warmup,5,Generated production event
EV_dbddbb9a,HP_22d95c1b,base_plate_transfer_fault,mechanical,base_plate_system,transfer,plate transfer,19,Generated production event
EV_50d2ccd7,HP_22d95c1b,photoelectric_sensor_fault,electrical,conveyor,photoelectric_sensor,sensor cleaning,4,Generated production event
EV_1cbee5cd,HP_22d95c1b,machine_warmup,planned,machine,startup,warmup,4,Generated production event
EV_9ccaa737,HP_b60090f6,short_break,planned,human,break,break,10,Alternating daily break
EV_188513e2,HP_b60090f6,other,other,unknown,unknown,unknown,8,Generated production event
EV_2715dc66,HP_b60090f6,other,other,unknown,unknown,unknown,1,Generated production event
EV_92dcb4aa,HP_bf02adcd,short_break,planned,human,break,break,10,Alternating daily break
